class,category,indicator_name,series_name,sub_series_name,parameter,value,units,date_last_updated
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 4,Canterbury, 243690,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 1,Capital & Coast and Hutt Valley,  10285,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 2,Capital & Coast and Hutt Valley,  70896,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 3,Capital & Coast and Hutt Valley, 169795,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 4,Capital & Coast and Hutt Valley, 245711,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 1,Hawke's Bay,   1733,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 2,Hawke's Bay,  24758,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 3,Hawke's Bay,  66679,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 4,Hawke's Bay,  79288,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 1,Lakes,   3826,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 2,Lakes,  17663,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 3,Lakes,  33151,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 4,Lakes,  51336,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 1,MidCentral,   1313,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 2,MidCentral,  29769,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 3,MidCentral,  70957,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 4,MidCentral,  69914,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 1,Nelson Marlborough,   2731,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 2,Nelson Marlborough,  28568,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 3,Nelson Marlborough,  76053,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 4,Nelson Marlborough,  72602,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 1,Northland,   1657,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 2,Northland,  35755,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 3,Northland,  52719,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 4,Northland,  76420,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 1,Other Sites,   4029,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 2,Other Sites,  55993,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 3,Other Sites,   1934,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 4,Other Sites,  15888,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 1,South Canterbury,    907,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 2,South Canterbury,   9758,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 3,South Canterbury,  24211,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 4,South Canterbury,  30134,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 1,Southern,   7541,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 2,Southern,  63798,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 3,Southern, 118465,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 4,Southern, 184931,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 1,Tairawhiti,    485,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 2,Tairawhiti,   9586,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 3,Tairawhiti,  14217,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 4,Tairawhiti,  20298,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 1,Taranaki,   1155,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 2,Taranaki,  15183,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 3,Taranaki,  34648,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 4,Taranaki,  49833,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 1,Waikato,   3196,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 2,Waikato,  80929,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 3,Waikato, 117496,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 4,Waikato, 206604,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 1,Wairarapa,     13,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 2,Wairarapa,   9179,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 3,Wairarapa,  19784,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 4,Wairarapa,  22119,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 1,West Coast,     22,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 2,West Coast,   5536,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 3,West Coast,  13466,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 4,West Coast,  13154,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 1,Whanganui,     76,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 2,Whanganui,  10509,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 3,Whanganui,  27833,Number,30-09-21
Health,COVID-19 vaccinations,COVID-19 vaccines administered – Cumulative,By group by DHB of service,Group 4,Whanganui,  27522,Number,30-09-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-01,    225,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-02,    254,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-03,    280,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-04,    305,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-05,    332,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-06,    398,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-07,    442,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-08,    470,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-09,    549,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-10,    637,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-11,    720,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-12,    817,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-13,    937,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-14,   1065,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-15,   1153,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-16,   1557,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-17,   2478,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-18,   3488,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-19,   4872,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-20,   6606,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-21,   7887,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-22,   8760,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-23,  10658,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-24,  12850,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-25,  14802,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-26,  16890,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-27,  18743,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-28,  20109,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-29,  21091,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-30,  23050,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-03-31,  25086,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-01,  28748,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-02,  32805,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-03,  37166,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-04,  39769,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-05,  42310,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-06,  45688,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-07,  50522,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-08,  54227,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-09,  58015,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-10,  59731,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-11,  61525,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-12,  62875,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-13,  64357,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-14,  67480,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-15,  71501,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-16,  75897,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-17,  80747,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-18,  83953,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-19,  86259,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-20,  91991,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-21,  99115,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-22, 105358,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-23, 111998,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-24, 118541,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-25, 121282,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-26, 123380,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-27, 125414,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-28, 130516,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-29, 135867,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-04-30, 141341,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-01, 146994,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-02, 149797,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-03, 151457,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-04, 156694,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-05, 163558,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-06, 170840,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-07, 178654,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-08, 187089,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-09, 190524,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-10, 192269,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-11, 197696,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-12, 205191,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-13, 212048,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-14, 218630,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-15, 224410,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-16, 226789,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-17, 228341,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-18, 233738,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-19, 239439,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-20, 245079,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-21, 250736,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-22, 255463,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-23, 256935,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-24, 258054,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-25, 262482,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-26, 266499,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-27, 269981,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-28, 273033,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-29, 275446,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-30, 276215,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-05-31, 276392,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-01, 277063,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-02, 278212,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-03, 280932,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-04, 283649,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-05, 286642,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-06, 288718,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-07, 289512,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-08, 290502,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-09, 293143,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-10, 296570,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-11, 299485,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-12, 302419,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-13, 304903,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-14, 305663,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-15, 307123,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-16, 310690,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-17, 315522,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-18, 321832,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-19, 329536,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-20, 335594,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-21, 339045,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-22, 343196,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-23, 352164,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-24, 362523,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-25, 372529,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-26, 381620,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-27, 387085,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-28, 389894,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-29, 391709,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-06-30, 396442,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-01, 399846,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-02, 403574,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-03, 405665,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-04, 406252,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-05, 408863,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-06, 410713,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-07, 412901,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-08, 415904,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-09, 418569,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-10, 420671,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-11, 422392,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-12, 423483,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-13, 425017,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-14, 427808,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-15, 430635,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-16, 432986,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-17, 435561,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-18, 436997,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-19, 437701,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-20, 438656,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-21, 440852,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-22, 443218,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-23, 445964,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-24, 448358,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-25, 450040,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-26, 450685,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-27, 452291,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-28, 454692,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-29, 457106,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-30, 459502,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-07-31, 462579,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-08-01, 464988,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-08-02, 466677,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-08-03, 468379,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-08-04, 472493,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-08-05, 477382,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-08-06, 481452,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-08-07, 484817,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-08-08, 488907,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-08-09, 491245,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-08-10, 492932,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-08-11, 497096,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-08-12, 503074,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-08-13, 518727,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-08-14, 542105,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-08-15, 566096,Number,01-10-21
Health,COVID-19 testing,Total tests (cumulative),undefined_name,Total tests (cumulative),2020-08-16, 591101,Number,01-10-21
